id,price
1,0.16615980589696552
2,0.3048713291305491
3,0.0
4,0.35541787038674894
5,0.38260582221822975
6,0.28362293210190814
7,0.2882293967208548
8,0.35758816342699035
9,0.34961774284895175
10,0.36006795185696
11,0.34168127846637847
12,0.2839048479591228
13,0.37188052049010667
14,0.3880639330914044
15,0.3793900618846618
16,0.3793900618846618
17,0.3509746822616078
18,0.32922131089136186
19,0.22097882968321922
20,0.21402683900151312
21,0.22205994291749823
22,0.22205994291749823
23,0.24335390169429588
24,0.20213138860525776
25,0.22824937060951533
26,0.2518081419015526
27,0.24664986559906255
28,0.23170154888080371
29,0.2515384852286523
30,0.25650292449406703
31,0.24669134639393647
32,0.2487550680955849
33,0.25748044756375393
34,0.3559257142430067
35,0.0
36,0.22226001328871287
37,0.22235469209050032
38,0.17659907865539293
39,0.2815145891045956
40,0.26056752523262805
41,0.290621951285051
42,0.290621951285051
43,0.3264521458334315
44,0.5065805453306713
45,0.5065805453306713
46,0.497644845032528
47,0.5205952269798896
48,0.5065805453306713
49,0.49545950279346945
50,0.5209294960528966
51,0.538794806807101
52,0.5194681055233058
53,0.3460529513909185
54,0.32702965565476944
55,0.3407929979880198
56,0.24506339537769303
57,0.3307341935211576
58,0.2932634539574194
59,0.362134176588997
60,0.362134176588997
61,0.40460970411129926
62,0.3456400889920499
63,0.275911056622423
64,0.2695355556461676
65,0.159592603825754
66,0.25769760752880483
67,0.3227564078337443
68,0.3227564078337443
69,0.45999064654779886
70,0.4213047547012678
71,0.4213047547012678
72,0.3221722023693869
73,0.3239835484779587
74,0.39077449576467105
75,0.3833585650620858
76,0.3362185765003552
77,0.3505513302505512
78,0.5454623309337628
79,0.3160108323534957
80,0.3795785903686029
81,0.3190904492516237
82,0.309911316719162
83,0.2853580124269962
84,0.3094832139619781
85,0.3195611485809402
86,0.3192123407751713
87,0.3188707065927897
88,0.3318455963125691
89,0.3077685073868182
90,0.3015156628985923
91,0.3094832139619781
92,0.3417115998562199
93,0.32922131089136186
94,0.2893042607862623
95,0.32141869439780424
96,0.32613856932717583
97,0.29749216030941955
98,0.2968135151967032
99,0.2632012641521594
100,0.28437580243984456
101,0.34297024165944134
102,0.33525607063353186
103,0.265237342819121
104,0.26487005816638587
105,0.20549293735857724
106,0.26797691978222765
107,0.3275107490981472
108,0.3373781555664154
109,0.36535239195902314
110,0.36535239195902314
111,0.34557581140674315
112,0.3182261133369101
113,0.2790311340362931
114,0.2978406174656564
115,0.3244459582433847
116,0.27457809393261007
117,0.32613856932717583
118,0.5018056389935975
119,0.5224478307278837
120,0.5035941883117364
121,0.1856562400009125
122,0.1674986671061178
123,0.15971219967228145
124,0.25753310343514796
125,0.27948943068923804
126,0.27948943068923804
127,0.28150776596749577
128,0.2829479856234782
129,0.3493977133692481
130,0.34647617590789487
131,0.3731321798294391
132,0.34273707604510395
133,0.3477884143614922
134,0.37381723343781614
135,0.36038203850278155
136,0.3501837427789697
137,0.32614300125647994
138,0.3101799689476626
139,0.37699980286688994
140,0.3520650098407824
141,0.3481974824647029
142,0.33564814480427774
143,0.33861451071877
144,0.3734555444855741
145,0.3667406730406525
146,0.2572072517466011
147,0.24961875037867556
148,0.25259323069553696
149,0.25287551320026047
150,0.2572072517466011
151,0.24610962779874618
152,0.3125493122432314
153,0.26354831854702343
154,0.4032907700146824
155,0.2701782038419102
156,0.3000276177807377
